pmi10	raw_co10	pmi4	raw_co4	raw_freq	cw
5.9552937	1			2	1968/1969/num
1.0975695	17	0.56483227	4.0	4419	1968/noun
0.9016387	4	1.1200452	2.0	1272	1968/num
3.706637	1	4.6245947	1.0	19	1969-1970/noun
3.8300426	1	4.7358203	1.0	17	1969-1970/num
5.9552937	1			2	1969./num
5.9552937	1			2	1969/70/noun
1.085339	15	0.38947147	3.0	3951	1969/noun
1.1354153	4	1.7578925	3.0	1011	1969/num
2.0825312	1	2.9969032	1.0	97	1970/name
0.7023192	14	0.3631663	4.0	5409	1970/noun
4.8566813	1	5.777274	1.0	6	1971-1972/noun
6.648441	1			1	1971-73/num
0.45595044	8	-0.016977416	2.0	3955	1971/noun
-0.056708638	1	0.8541047	1.0	829	1971/num
0.98575604	17	-0.2406854	2.0	4944	1972/noun
1.3998389	3			579	1972/num
3.8152275	1			17	1973-'77/num
2.7484903	2	3.6532674	2.0	101	1973/name
0.95750517	17	0.13679624	3.0	5091	1973/noun
0.29363602	1			584	1973/num
1.3934131	28	0.9204191	7.0	5419	1974/noun
0.2589554	1			605	1974/num
4.8566813	1			6	1975-1980/num
0.99297357	20	0.29672188	4.0	5784	1975/noun
0.3590963	1			547	1975/num
1.0960451	22	0.526944	5.0	5791	1976/noun
0.87272525	2			652	1976/num
1.1099851	20	1.3281486	10.0	5222	1977/noun
0.30245358	1			575	1977/num
0.6578804	13	0.10629214	3.0	5248	1978/noun
0.928949	2	1.1453807	1.0	621	1978/num
4.009383	1	4.929976	1.0	14	1979-'80/num
0.83788	16	0.36579072	4.0	5396	1979/noun
5.5498285	1			3	1980-1985/num
1.1522381	31	-0.2690798	3.0	7643	1980/noun
1.066534	20	-0.3215023	2.0	5361	1981/noun
