cw	ppmi
holywood/n	1.6720074
home-grown/j	0.41842377
home/v	0.7020125
homegoing/n	5.7324505
homeless/j	0.39876592
homerton/n	2.1629176
homeschool/v	2.57545
hometown/n	0.31413028
homewood/n	2.8146796
homily/n	2.2337806
homo/n	0.064295135
homophobe/n	1.878763
homophobia/n	2.252831
homophobic/j	1.4440479
homosexual/j	2.203642
homosexual/n	1.8925502
homosexualist/n	3.5352259
homosexuality/n	2.4408727
honeyman/n	3.4298654
honeymoon/v	2.1215324
honfleur/n	3.653009
honiara/n	2.9916103
honor/v	0.07079288
honorably/r	2.298463
honorific/j	1.9482608
honour/v	0.92630655
honourable/j	0.3641407
honoured/j	2.451881
hooah/u	5.7324505
hooded/j	0.1303316
hooke/n	2.3825464
hooker/n	0.29582146
hope/n	0.19844067
horatio/n	0.66040653
horowitz/n	0.97886026
horse-drawn/j	0.6825944
horseback/n	0.55488926
horseracing/v	4.4796877
horta/n	2.9598618
horton/n	1.1009629
hoskins/n	1.2665423
hospice/n	0.8833541
hospitable/j	0.097660825
hospital/n	0.06451904
hospitaller/n	2.081792
host/v	0.1022041
hostage/n	0.6971225
hostel/n	0.30370307
hostelry/n	2.9835782
hostile/j	1.2025428
hostility/n	0.9780524
hot/n	1.3693519
hotbed/n	0.4775626
hotchkiss/n	3.7865403
hotel/restaurant/n	4.228373
hou/n	1.7716372
houben/n	3.1297607
hounslow/n	2.1818757
house/n	0.49611202
house/v	0.6566784
housegroup/n	5.7324505
houston/n	0.41351378
howler/n	0.46459228
howth/n	2.375989
hra/n	0.33202785
hradec/n	3.3345551
hrc/n	0.32752332
hrh/n	0.3925114
htb/n	4.200974
hubbard/n	2.059773
hubert/n	0.2686186
hubristic/j	1.6720074
huddersfield/n	0.16697262
huddle/n	0.5040192
huddle/v	0.29982072
huelin/n	6.4255977
huesca/n	2.9598618
huff/n	0.32303903
huff/v	0.42666104
huffington/n	0.32640037
huggy/j	2.8146796
hugh/n	0.025007995
huguenot/n	2.209773
huguenot/v	4.1230125
hui/n	0.9243394
hull/n	0.16601615
hulme/n	0.9617658
hulton/n	3.0412073
hum/v	0.5076002
human-right/n	1.4216514
humanae/n	3.0133505
humanised/j	3.822908
humanism/n	1.5877297
humanist/n	1.441991
humanity/n	0.25751686
humanizing/j	4.0277023
humankind/v	1.0503192
humble/j	0.599771
humbled/j	1.2781031
humbly/r	1.8479455
humbuggery/n	5.3269854
humdrum/j	0.7557167
humility/n	0.7587385
humongous/j	1.4627529
humourous/j	0.91216886
hundred/n	0.36165884
hundredweight/n	3.0583017
hungary/n	0.18532176
hunted/j	1.5529481
huntercombe/n	3.5923843
huntingdon/n	0.8610772
hunts/n	5.0393033
huntsman/n	0.08347619
hurly/n	5.0393033
hurons/n	3.5352259
hurried/j	0.7801507
hursley/n	2.8992372
hush/v	1.5952859
hushed/j	1.6864794
husting/n	0.66669583
hut/n	0.6854475
hutchison/n	1.3257312
huth/n	0.89616853
hutu/n	1.1025876
huy/n	3.4811587
hyannis/n	3.6847575
hyderabad/n	0.5478618
hymn-singing/j	5.7324505
hymn-singing/n	5.7324505
hymn/n	2.0649178
hymnal/j	4.346156
hymnal/n	4.174306
hymnbook/n	3.940691
hymnody/n	4.0277023
hypatia/n	1.8612494
hypercritical/j	2.8992372
hypersensitive/j	2.3825464
hypocrisy/n	1.8838238
hypocrite/n	0.20202976
hypocritical/j	0.7324268
hypocritically/r	1.9947808
hypogeum/n	3.4298654
hysteria/n	0.790808
hysterically/r	0.53395337
ia/n	1.1322927
iannaccone/n	5.3269854
ibadan/n	2.3147237
ibf/n	0.7801507
ibi/n	2.7367182
icelander/n	1.516626
iconium/n	4.4796877
iconoclast/n	1.7070987
iconoclastic/j	1.2271006
iconographic/j	2.3147237
iconography/n	1.8823029
iconostasis/n	5.509307
icr/n	2.2512105
idaho/n	1.3441932
idealism/n	0.96494883
idem/f	2.3147237
ideological/j	0.18922801
ideologically/r	0.8974922
ideology/n	0.08612053
idir/n	3.3810751
idol/n	0.18662216
idolatrous/j	1.7621585
idolatry/n	1.923014
idyll/n	1.241009
ie/r	0.10181129
iesus/n	4.174306
if*/f	4.346156
iffley/n	3.5633967
ifop/n	3.7865403
ig/n	0.18922801
iglesia/n	3.9688618
ignacio/n	2.3202033
ignatius/n	2.618935
ignazio/n	3.8606482
ignorantly/r	1.4768378
ignoring/n	2.1771023
igor/n	0.24558096
igreja/n	4.97031
ii/m	1.0416919
iii/m	0.24912415
ikon/n	1.7716372
il/f	2.177919
ildefonso/n	5.3269854
ilex/f	3.8606482
ilford/n	1.11733
ill-educated/j	2.4366136
ill-founded/j	1.8406302
ill-placed/j	3.5923843
illegitimacy/n	1.5352485
illiberal/j	0.58786714
illicitly/r	2.1489315
illicitness/n	4.633838
illinois/n	1.3832483
illogically/r	2.3480601
illtyd/n	5.3269854
illuminate/v	0.78475493
illuminati/j	2.3651545
illuminati/n	0.06775534
illumination/n	0.60452604
illustrate/v	0.07054727
illustrated/j	0.45945087
illyricum/n	3.8606482
imad/n	3.0244002
imagining/n	0.67302495
imbaba/n	4.8161597
imbed/v	1.6134132
ime/n	1.388645
imho/n	0.8813972
imhoff/n	2.8420787
imitate/v	0.10213511
imitation/n	0.93312424
immaculate/j	2.7880116
immaculately/r	1.2188474
immanent/j	1.3136098
immanentist/n	4.346156
immanuel/n	2.6528366
immeasurable/j	1.147483
immeasurably/r	1.8508866
immemorial/j	1.4183012
immense/j	0.21265757
immersion/n	0.35948953
immolate/v	2.9598618
immoral/j	0.7093926
immorality/n	0.81064636
immutability/n	2.6643975
immutable/j	1.1655015
impactful/j	0.8088265
impair/v	0.20999001
impale/v	2.1914911
impassable/j	1.7908686
impassioned/j	0.74201787
impatience/n	1.0244229
impel/v	1.3441932
imperceptibly/r	1.3951597
imperfect/j	1.092189
imperfection/n	0.17465758
imperialist/n	0.43413305
imperil/v	1.711573
impermissible/j	2.1842709
impinge/v	0.80701
implacable/j	1.5203228
implement/n	0.39131308
implicitly/r	0.3031048
implosion/n	0.9660121
impo/n	4.8161597
importance/n	0.018336888
importing/n	1.8508866
impose/v	0.77344805
imposing/j	1.765111
imposingly/r	3.3810751
imposition/n	0.21633711
impossibility/n	0.025340164
imposter/n	0.6174551
impostor/n	1.1074777
imposture/n	2.7620358
impotence/n	0.745425
impotent/j	0.5040192
impressively/r	0.24973033
imprint/v	1.1074777
imprison/v	0.8411619
imprisoned/j	0.8216355
improbably/r	1.1074777
imprudence/n	3.3575447
impugn/v	1.1322927
impute/v	0.5648114
imro/n	1.3504238
imself/p	4.8161597
in-between/i	0.88957655
in-fact/j	3.4811587
in-form/j	0.28787056
in-service/j	1.3951597
in/for/f	4.4796877
in/i	0.63207144
inaccessible/j	0.81887686
inaccurately/r	1.1123916
inactive/j	0.47495505
inadequacy/n	0.7093926
inalienable/j	0.43663618
inappropriately/r	0.53810567
inaptly/r	3.5352259
inaugurate/v	0.87263805
inaugurated/j	2.7120256
inauguration/n	1.1891557
inauthentic/j	1.5735674
inbetween/n	0.8843341
inc/n	1.9276415
incapable/j	0.06404843
incarnate/v	0.69225633
incarnation/n	0.6568303
incarnational/j	4.371474
incas/n	1.2608117
incautiously/r	3.4811587
ince/n	0.023680413
incendiary/j	0.19511616
incense-filled/j	5.172835
incense/n	1.784417
incense/v	0.22915348
inception/n	0.09320647
incessantly/r	1.3257312
incidently/r	1.3318474
inclement/n	1.4662557
include/v	0.018433765
including/i	0.46374694
inclusive/j	1.9982998
inclusiveness/n	1.5932919
inclusivity/n	0.9081447
incompetent/n	1.0928788
incongruous/j	0.9918756
incongruously/r	1.7342497
inconsequence/n	3.940691
inconsequential/j	0.12664837
inconveniently/r	1.7812067
incorporate/v	0.37830696
increasingly/r	0.13709585
inculcate/v	1.5972838
inculturated/j	6.0201325
inculturation/n	4.6909966
incumbants/n	4.8161597
incumbent/n	0.46846575
incursion/n	1.0199218
ind/n	1.0028527
indaba/n	3.653009
indecent/j	1.4942117
indecision/n	0.3097055
indecisive/j	0.48542637
indeed/r	0.45375285
indeedy/j	3.2475438
indefectible/j	6.1379156
indelible/j	0.451788
indelibly/r	1.388645
indemnify/v	1.2742347
independant/j	0.58495593
independent/j	0.21631318
independent/n	0.014718089
inderjit/n	4.8161597
indiana/n	0.95332694
indictment/n	1.0178654
indifferent/j	0.4487392
indigenized/v	5.7324505
indigenous/j	0.3631699
indignantly/r	1.3566934
indignity/n	0.26650223
indio/n	2.220905
indirectly/r	0.17497908
indispensable/j	0.27855483
indisputable/j	0.12114881
indissolubility/n	5.172835
indissolubly/r	3.2067218
individual/j	0.22135888
individualism/n	0.5753127
individualistic/j	1.4750662
individuate/v	2.5543966
indivisible/j	0.7218151
indivisibles/n	3.1297607
indoctrinate/v	1.11733
indoctrination/n	0.6906395
indonesia/n	0.47397897
induct/v	2.3504844
indulgence/n	1.8976171
industrialisation/n	0.005602682
industrialization/n	0.7979765
indwelling/n	3.0583017
ineffectively/r	2.081792
ineffectiveness/n	1.7481067
inerrancy/n	1.6982098
inescapability/n	4.228373
inestimably/r	3.7865403
inevitably/r	0.31231776
inexcusable/j	0.91015476
inexhaustible/j	0.95332694
inexorable/j	0.31857473
inexorably/r	0.08523831
inexpert/j	2.641408
inf/n	1.9257879
infallibility/n	2.6376274
infallible/j	2.4784832
infallibly/r	2.8012567
infancy/n	0.7752159
infant/n	0.9952621
infantile/j	0.072968215
inferiority/n	0.81979555
inferno/n	0.060846854
infest/v	1.0690113
infiltrate/v	1.6577418
infiltration/n	1.605316
infinitum/r	0.48017702
inflamed/j	0.51751465
inflatable/j	1.5085406
inflexibility/n	2.2931013
inflict/v	0.03871829
infliction/n	1.0503192
influence/n	1.4181435
influence/v	0.28415072
influential/j	0.51726764
infomercial/n	2.57545
informant/n	0.41842377
infrequent/j	0.8253255
infrequently/r	0.86491597
infringe/v	0.2526452
infuriate/v	0.8064052
infuriating/j	0.39852464
ingersoll/n	2.2824628
ingest/v	0.12114881
ingham/n	1.3821725
inglewood/n	2.8146796
inglis/n	1.0832634
ingrained/j	0.9263823
ingrid/n	0.81979555
inhabitant/n	0.057791665
inherently/r	0.16920798
inherit/v	0.51304895
inherited/j	0.76611537
inheritor/n	0.9660121
inhumane/j	0.53395337
iniquity/n	1.5129427
inis/n	1.8965888
inishowen/n	1.027435
initiate/v	0.19284739
initiation/n	0.9097524
inn/n	0.3626584
innately/r	0.8421013
inner-city/j	2.16695
inner/j	0.2635792
innocent/n	1.5390149
innsbruck/n	1.3504238
innumerable/j	0.31191543
inordinate/j	0.45945087
inquire/v	0.54339004
inquirer/n	0.9918756
inquiry/n	0.32640037
inquisition/n	1.5277578
inroads/n	1.0961046
inscribe/v	0.2580811
inscribed/j	1.2494478
inscription/n	1.1134869
insensible/j	1.5893157
inseparable/j	1.4069941
inseparably/r	2.2512105
inside/i	1.4904791
inside/j	0.15460917
inside/n	0.6086431
inside/r	0.7728209
insidiously/r	1.6464741
insinuation/n	0.51480097
insist/v	0.3178454
insistance/n	2.0311484
insistence/n	1.0990462
insofar/c	0.38931903
inspectorate/n	0.16219935
inspired/j	0.060846854
inspirer/n	2.7620358
instigate/v	0.9837985
instigator/n	0.6174551
instill/v	0.122978635
institute/n	0.51113874
institute/v	1.9947808
institution/n	1.4173807
institutional/j	2.4143653
institutionalise/v	1.0928788
institutionalised/j	2.1723518
institutionalism/n	3.2475438
institutionalize/v	1.786026
institutionalized/j	2.5613654
institutionally/r	1.2897992
instrinsic/j	4.228373
instruct/v	0.63815904
insubordination/n	1.8612494
insular/j	1.439255
insulated/j	1.2868623
insulating/j	0.64177245
int/j	1.4947273
int/n	1.654913
intact/j	0.9020056
integral/j	0.47776347
integrities/n	4.346156
integrity/n	0.040290795
intelectual/j	3.2475438
intellectual/n	0.41261622
intelligible/j	0.10482932
intentional/j	0.48490018
intentioned/j	0.73186547
inter-dependence/n	2.9916103
inter-dependent/j	2.6643975
inter-faith/j	2.8146796
inter-pretation/n	5.3269854
inter/j	1.0415614
inter/r	0.1303316
inter/v	2.968421
interactional/j	2.618935
intercede/v	1.5056167
intercession/n	1.2475665
interchangable/j	2.8146796
interchangeable/j	0.3829648
interchangeably/r	0.64177245
intercommunion/n	4.92152
interconnected/j	0.21902168
interdenominational/j	3.9832506
interdenominational/n	6.4255977
interdependent/j	0.9081447
interdict/n	3.3575447
interdict/v	3.572966
interfaith/n	2.2283957
interfere/v	0.7991763
interference/n	0.7222914
interfering/n	3.7514489
intergenerational/j	1.3545991
interior/n	1.9129735
interiority/n	2.331253
interiorize/v	5.3269854
interiorized/j	5.7324505
interlacing/n	3.7865403
interment/n	2.6263702
interminable/j	0.2900327
intermingling/n	2.220905
intermittent/j	0.10303237
internal/j	0.34914696
internationalis/n	3.8606482
internet-based/j	0.94080067
interning/j	4.633838
internment/n	0.15083559
interplay/n	0.3560153
interpret/v	0.5407096
interpreting/n	1.3136098
interr/n	6.4255977
interregnum/n	1.914738
interreligious/j	2.1215324
intersection/n	0.73659045
interstate/n	1.835541
interstice/n	4.633838
intertwining/j	2.21347
intervene/v	0.3914052
interviewed/j	2.641408
intexas/n	5.7324505
intimacy/n	0.29437113
intimate/j	0.21792258
intimately/r	0.004788681
intimidate/v	0.25556856
into/i	0.14315541
intolerance/n	1.3027165
intolerant/j	0.809736
intone/v	0.8383489
intractable/j	0.814296
intransigent/j	1.6677064
intricately/r	0.62953985
introducting/v	5.3269854
introversion/n	1.1838506
introvert/n	0.24144872
invade/v	0.20004956
invading/j	0.6025517
invalidate/v	0.12940952
invalides/n	3.093393
inver/n	3.5923843
inveraray/n	2.4366136
invergordon/n	3.093393
inverness/n	1.0661851
inversion/n	0.7997767
investing/j	0.003975342
investiture/n	1.4083178
invidious/j	1.3136098
invigorate/v	0.7285041
inviolate/v	3.2475438
invite/v	0.57954663
inviting/j	0.47300383
invocation/n	1.509273
invoke/v	0.421162
involved/j	0.6883845
involvement/n	0.9519528
inward/j	0.0015392874
inward/r	1.719075
inwards/r	0.57627285
inxs/n	2.220905
iona/n	1.9531429
iota/n	0.14333086
iowa/n	0.5188743
irani/n	2.5337772
ireland/n	2.0920517
irenaeus/n	3.8082018
irene/n	0.6719673
irish-born/j	0.8088265
irish-related/j	4.346156
irish/j	0.96756935
irishtown/n	2.2512105
irk/v	0.04040321
irksome/j	0.9617658
irkutsk/n	1.9947808
ironbridge/n	1.9712503
ironic/j	0.24053276
ironical/j	1.5893157
ironically/r	0.6813932
irrationally/r	1.0549595
irreconcilable/j	0.7285041
irreducible/j	1.0229203
irrefutable/j	0.33202785
irregular/j	0.41139358
irregularly/r	1.388645
irrelevance/n	1.826158
irrelevancy/n	2.3396213
irrelevant/j	0.18849443
irreparable/j	0.5450646
irreparably/r	1.2052418
irrepressible/j	0.8088265
irrespective/i	0.047171425
irresponsibility/n	0.41188246
irreverance/n	5.3269854
irreverence/n	2.220905
irreverent/j	0.9449587
irrevocably/r	1.4715327
irs/n	0.4404027
irvine/n	0.22813568
is/are/f	2.081792
is/n	2.3147237
is/r	0.48001835
isaacs/n	1.5203228
isabella/n	0.58786714
isadore/n	5.914772
isbel/n	6.4255977
isef/n	4.7673697
isidore/n	4.4106946
isidoro/n	4.633838
ision/n	6.4255977
isis/n	1.1681023
islam/n	0.42187518
islamabad/n	0.8124695
islamist/n	0.55488926
island/n	0.0018165132
isle/n	0.49098194
islet/n	1.9539589
islington/n	0.7077479
isma'il/n	2.8702495
israel/palestine/n	2.000751
issac/n	2.1489315
issue/v	0.45491418
ist/f	0.65104604
istanbul/n	0.33655274
isthe/n	3.7865403
it/r	0.04830393
ita/n	1.2354224
italian/j	0.307954
italianate/j	2.3480601
italicization/n	5.3269854
ithe/v	3.940691
itinerants/n	3.2901034
itinerary/n	0.39191204
its/a	0.5227658
itself/p	1.056368
ius/n	1.1838506
iv/j	2.043571
ivan/n	0.24309957
iver/n	1.027435
ives/n	0.15460917
ivf/n	0.10482932
ivf/v	1.835541
ivied/j	5.0393033
ivy/n	0.49268952
j.-i/n	0.09441933
jabba/n	2.0188785
jacinta/n	1.605316
jackdaw/n	1.8612494
jacksonville/n	1.1074777
jacobi/n	0.9617658
jacobin/n	1.4283854
jacobite/j	1.9202478
jacobite/n	2.1420112
jacopo/n	3.3120823
jacqui/n	0.73523813
jacumba/n	6.4255977
jaffa/n	1.6215765
jaffe/n	1.8929981
jaffna/n	2.7367182
jagged/j	0.117499165
jagiellonian/j	3.3810751
jailing/n	2.0498407
jair/n	3.7175474
jakes/n	2.5969563
jakob/n	0.7557167
jal/n	2.2359428
jame/n	3.1297607
james/n	0.77783024
jamil/n	1.9257879
janda/n	3.8606482
janek/n	3.0244002
janelle/n	2.2667146
jangle/v	1.5735674
janice/n	0.1066295
jargon/n	0.3208044
jarno/n	1.9257879
jaroslav/n	2.220905
jarring/j	1.1891557
jarrow/n	2.3825464
jasper/n	0.16888833
jazzy/j	0.42171055
je/n	0.6890253
jealously/r	1.4083178
jeanne/n	0.45689005
jedburgh/n	2.4743538
jedi/n	1.3112031
jeffers/n	1.1681023
jefferson/n	0.05569663
jeffersonian/j	2.8992372
jefferts/n	3.653009
jefferys/n	3.8606482
jeffress/n	4.8161597
jehovah/n	1.827596
jemima/n	1.0050626
jena/n	1.605316
jenkins/n	0.92071784
jenks/n	1.0928788
jenner/n	0.36647442
jennie/n	0.1602964
jeopardize/v	1.8743558
jeopardy/n	0.17949085
jer/n	1.4911237
jeremiah/n	1.6064688
jeri/n	2.8702495
jericho/n	0.9896946
jermaine/n	0.4492467
jerome/n	0.45859653
jerusalem/n	2.456758
jervis/n	1.441991
jeshurun/n	5.7324505
jesuit/j	2.8222156
jesuit/n	1.98164
jesus/n	2.0252728
jettison/v	0.21499753
jew/n	0.25743243
jeweled/j	3.0244002
jeweller/n	0.06948995
jewish/j	0.6749204
jewry/n	1.4697706
jez/n	1.2956989
jh/n	0.23733349
jihadi/n	0.7285041
jimi/n	0.053985763
jindrichuv/n	3.653009
jitters/n	0.76611537
jn/n	2.4584553
joakim/n	2.331253
joanna/n	0.21499753
joao/n	0.29437113
joblessness/n	0.996252
jocelin/n	4.633838
jocelyn/n	1.1838506
jogger/n	0.6762046
johanna/n	1.2354224
johannesburg/n	0.7031024
johannine/j	3.0815587
john-paul/n	2.618935
john/n	0.9635695
johnston/n	0.71054554
johnstone/n	0.6954978
join/v	0.7182849
joined/j	0.3208044
jointly/r	0.09302872
jokey/j	1.6506846
jokingly/r	0.1602964
jolly/v	1.1123916
jonathan/n	0.1759631
jones/v	1.8304777
jong-il/f	0.94913405
jonson/n	0.996252
joo/n	2.8146796
jordanstown/n	3.3120823
jorge/n	0.008865328
jos/n	0.4404027
josef/n	0.40944046
josep/n	1.7342497
joseph/n	1.5016251
josephs/n	2.980915
josephus/n	1.0928788
joshua/n	0.6222715
josiah/n	0.6144566
journey/v	0.14146344
journeying/n	2.618935
jovian/j	2.92909
jowitt/n	4.7208495
joyful/j	1.4557843
joyless/j	1.1423938
joyous/j	1.0775381
jozsef/n	3.8606482
jr/j	0.34910282
js/n	0.3399599
jubilee/n	0.83938986
judaeo-christian/j	2.1081095
judah/n	1.7327218
judah/u	3.940691
judaism/n	1.398433
judas/n	0.32303903
jude/n	0.75917095
judea/n	2.1107798
judean/j	2.1489315
judeo-christian/j	1.9654531
judgement/n	0.077751644
judgmental/j	1.3973407
judiciary/n	1.4199748
judson/n	2.1081095
judy/n	0.08641478
juli/n	3.167501
julian/n	0.73566055
julianus/n	5.7324505
julien/n	0.37586415
julius/n	0.6479453
jumble/n	1.7004247
jumble/v	1.0365258
jumonville/n	5.0393033
jumping/j	1.2651066
jumping/n	1.3601936
jun/n	0.014765049
junction/n	0.89888734
junia/n	3.3345551
junior/j	0.028020017
junkers/n	2.57545
junor/n	3.8606482
juridical/j	2.3092742
juris/j	4.4796877
jurisdiction/n	0.54445755
jurisprudence/n	0.47886896
just-finished/n	6.4255977
just/n	3.899869
justification/n	0.28987813
justified/j	0.46287555
justify/v	0.08690258
justin/n	0.6936199
justine/n	0.39371115
justinian/n	1.6134132
justly/r	1.2536942
justus/n	3.1114116
jut/v	0.44671184
juxtapose/v	0.07996125
k2/n	0.67302495
ka/n	0.32303903
kaci/n	5.3269854
kadewe/n	3.7865403
kaduna/n	4.106483
kairos/n	2.493772
kaiser/n	1.7569311
kalahari/n	1.5735674
kale/n	1.1838506
kali/j	3.4298654
kalnins/n	6.4255977
kampala/n	1.6982098
kano/n	1.2271006
kansas-based/j	4.8161597
kansas/n	0.78724295
kappler/n	3.4298654
kapu/n	2.8012567
kara/n	0.4880614
karadzic/n	0.9745591
karaites/n	5.7324505
karaoke/n	0.6520818
karina/n	1.3136098
karlsplatz/n	4.8161597
karnataka/n	2.4304597
karol/v	3.167501
kashiwa/n	3.3810751
kasparov/n	1.6893991
kassel/n	1.7251172
kath/n	0.5907869
katharine/n	0.26650223
katherine/n	1.0621737
kathie/n	2.5969563
kathimerini/j	5.0393033
kathleen/n	0.6768418
kathmandu/n	1.272306
katholikon/n	6.0201325
kathryn/n	1.3617376
katowice/n	2.891911
katriel/n	5.0393033
katy/n	0.028112553
katz/n	0.52844375
kaufhaus/n	5.7324505
kaufman/n	0.94913405
kazan/j	2.7120256
keady/n	2.6490126
kearney/n	0.63972324
keates/n	2.5135746
keble/n	2.493772
keel/n	0.37115827
keelan/n	3.3345551
keely/n	2.9916103
keenan/n	0.1303316
keenness/n	1.4697706
keeping/i	0.72515404
keighley/n	2.3438318
keightley/n	3.940691
keir/n	0.6858047
keith/n	0.013630077
keller/n	1.594089
kellogg/n	0.6541565
kells/n	2.3016942
kembla/n	4.8161597
kendal/n	0.77662337
kendall/n	0.12481181
kendalls/n	5.3269854
kenmare/n	1.0737395
kenmore/n	3.1297607
kennesaw/n	5.172835
kenneth/n	0.865878
kennington/n	1.8104771
kensington/n	1.8204274
kent/n	0.688058
kentigern/n	5.7324505
kentish/j	0.9202661
kentucky/j	4.228373
kentucky/n	0.22508843
kenya/n	0.9100364
kenyon/n	0.745425
kerala/n	1.7527688
kerk/n	5.144664
kerr/n	0.09143028
kerrville/n	5.3269854
kerry/n	0.47136527
kerygma/n	3.4811587
keston/n	2.8702495
keswick/n	1.152598
keverne/n	3.5352259
kevin/n	0.8260367
kevorkian/j	2.8992372
key/v	0.74406075
keyser/n	2.20609
khayr/n	3.8606482
kibosh/n	2.7120256
kibuye/n	5.7324505
kickstarter/n	0.29219958
kidd/n	0.19511616
kidderminster/n	1.9038091
kidnapping/n	0.37822545
kieran/n	0.21399403
kilbane/n	1.8304777
kilbride/n	1.7716372
kilbride/v	4.228373
kilburn/n	0.7218151
kilcannon/n	7.118745
kildare/n	1.4233305
kilian/j	2.8146796
kilkenny/n	0.53454554
kill/n	0.1717688
killala/n	1.8406302
killaloe/n	2.445916
killarney/n	0.27215594
killed/j	0.45115206
killeen/n	2.3594239
killian/n	2.043571
kilmainham/n	1.1449351
kilmore/n	2.4695578
kilpatrick/n	3.7583694
kilpeck/n	6.0201325
kilronan/n	2.92909
kilroy/n	1.441991
kilter/n	0.79438585
kimbanguist/j	6.4255977
kinder/n	1.7160674
kindly/r	0.5664747
kindoki/n	3.4811587
king/n	0.26073453
kingdom/n	0.71409607
kinge/n	4.9592605
kingfisher/n	0.8981546
kingpin/n	1.0050626
kings/n	1.283934
kingsbridge/n	1.9947808
kingsdown/n	3.7865403
kingsland/n	3.167501
kingston/n	1.3455745
kingstown/n	1.6720074
kingsway/n	2.6760936
kingswood/n	1.8717207
kington/n	4.3214636
kinney/n	1.6298071
kinsale/n	0.1527206
kinsella/n	1.0713726
kinshasa/n	1.7527688
kinsman/n	0.62953985
kirby/n	0.9243394
kirche/n	4.8851523
kirchensteuer/n	5.7324505
kirchentag/n	5.0393033
kirill/n	4.3887157
kirk/n	1.7220916
kirkby/n	2.547476
kirkuk/n	2.970333
kirkwood/n	2.5543966
kirriemuir/n	3.4298654
kirsten/n	0.52844375
kirton/n	2.7620358
kit/v	0.12481181
kitsch/n	0.23733349
kitui/n	4.633838
kjv/n	1.7621585
kkk/n	1.8154399
klan/n	1.0737395
klass/n	1.654913
kleptocratic/j	2.8146796
kline/n	1.654913
klinger/n	3.0583017
kludge/n	3.5923843
knave/n	1.03197
kneel/v	1.248883
kneeler/n	3.7865403
knell/n	0.63563746
kneller/n	3.0583017
kng/n	3.455183
knight/v	0.31413028
knighthood/n	0.79438585
knights/n	0.8953752
knightsbridge/n	1.1322927
knigsberg/n	2.1351383
knitter/n	0.48017702
knoll/n	1.6339478
knowest/j	2.2512105
knowingly/r	0.5318837
knowle/n	1.6720074
knoxville/n	1.6893991
knuckled/j	4.0277023
koch/n	0.09409576
kochi/n	2.7880116
koinonia/n	3.3345551
konigsberg/n	3.3345551
korean/j	0.028429888
kostka/n	4.92152
kou/n	3.940691
kow/v	2.9598618
kowalska/n	4.4796877
kowloon/n	2.523625
kowtow/v	2.4062161
krakow/n	1.3220793
krakw/n	2.1489315
kramer/n	0.3688136
krasnoyarsk/n	3.167501
krasny/n	5.0393033
kraus/n	0.76263714
krish/j	4.0277023
krish/n	4.1230125
krista/n	1.7160674
kuala/n	0.06775534
kuffar/n	1.4488639
kulturkampf/n	4.346156
kumalo/n	4.8161597
kund/n	4.8161597
kune/n	2.618935
kung/n	0.29872844
kuntz/n	3.8606482
kusadasi/n	1.7251172
kutna/n	4.633838
kuwaiti/j	1.1272802
kwa/n	3.6222372
kwong/n	2.9598618
kyra/n	1.5735674
kyrie/f	3.4811587
l'osservatore/n	2.8702495
l-r/n	2.0948644
l992/f	4.8161597
la/f	0.11373317
la/i	0.33353385
la/n	0.046391662
la/r	2.391357
labor/v	0.6025517
laborem/n	5.3269854
labyrinth/n	0.37468562
lacy/n	0.44671184
ladislau/n	6.4255977
lady/n	0.89435464
ladylike/j	1.388645
lafayette/n	1.0737395
lagos/n	1.6408875
laicized/v	4.8161597
laid-back/j	0.12481181
laid/j	0.14520177
laing/n	0.632584
laise/n	5.3269854
laity/n	3.5141532
lake/n	0.23541883
lakeside/n	0.37350845
lakhani/n	3.4811587
lalibela/n	5.0393033
lamaism/n	4.8161597
lambast/v	1.4402801
lambda/n	1.435165
lambeth/n	2.3388577
lament/v	0.48437428
lamentable/j	1.4697706
lamentation/n	1.0784901
lammas/n	2.006757
lampoon/v	1.5427957
lanark/n	1.1891557
lanarkshire/n	0.67302495
lance/v	0.50939554
lancelot/n	0.42171055
land-owning/j	1.6982098
land/n	0.37653187
landed/j	0.5367197
landingham/n	4.633838
landlady/n	0.21299152
landlordism/n	2.2667146
landmark/n	0.6898321
landowner/n	0.2165047
landry/n	1.9482608
landward/r	3.653009
lane/n	1.1646957
laneway/n	1.6720074
langan/n	1.2106619
langham/n	2.5825675
langley/n	1.3196521
langton/n	1.6298071
lanigan/n	1.9482608
lansdown/n	1.0690113
lansdowne/n	0.26017976
lanzarote/n	0.10482932
laoghaire/n	0.1931496
laos/n	0.6777983
lapsed/j	1.8717207
lapsing/n	5.0393033
large/j	0.31527373
large/r	1.4775472
largely/r	0.07252265
largish/j	2.3480601
largo/n	1.3380013
lark/v	2.3825464
larkin/n	1.2137723
larne/n	2.57545
lassitude/n	2.4182644
lastly/r	0.16315219
latch/v	0.112049565
late-medieval/j	2.687928
late-night/j	0.032006856
later/j	0.23505948
later/r	0.129029
lateran/n	3.869232
laterano/n	3.9832506
latin/j	1.445667
latin/n	1.3337866
latino/n	0.29437113
latrell/n	5.3269854
latter-day/j	2.3480601
latterly/r	0.06256951
latticed/j	3.5352259
latvian/j	1.0952972
laud/n	2.5596185
lauder/n	0.9617658
lauderdale/n	1.835541
laugharne/n	2.4553058
laughing/j	0.831816
launder/v	1.0572878
laundry/n	0.06188009
laurence/n	1.784216
laurens/n	2.081792
