_model	model.x	model.y	LEMMAPATH	LEMMAREL	base	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	tokens	type
goedkoop.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	0.38270651049139875	-0.021353773908926642	NA	NA	BOW	nobound	697	lex	10_10	1	selection	5000	5000	all	4_4	303	goedkoop
goedkoop.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.032780160310578225	0.23406276626669364	NA	NA	BOW	nobound	697	lex	10_10	1	selection	FOC	500	nav	4_4	303	goedkoop
goedkoop.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.03525857851320598	0.22671770440173808	NA	NA	BOW	nobound	697	lex	10_10	1	selection	FOC	697	all	4_4	303	goedkoop
goedkoop.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	-0.09500971947273151	0.34612201467142656	NA	NA	BOW	nobound	1328	lex	10_10	1	no	5000	5000	nav	4_4	303	goedkoop
goedkoop.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	0.4988838522952514	0.008418333904482246	NA	NA	BOW	nobound	1328	lex	10_10	1	no	5000	5000	all	4_4	303	goedkoop
goedkoop.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.035712989746346624	0.2987399560272285	NA	NA	BOW	nobound	1328	lex	10_10	1	no	FOC	985	nav	4_4	303	goedkoop
goedkoop.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	-0.03792546038575891	0.30029838647917784	NA	NA	BOW	nobound	1328	lex	10_10	1	no	FOC	1328	all	4_4	303	goedkoop
goedkoop.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	0.06881055423251793	0.13268616971376362	NA	NA	BOW	nobound	870	all	10_10	1	weight	5000	5000	nav	4_4	303	goedkoop
goedkoop.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	0.40961352986474325	-0.07879430402580072	NA	NA	BOW	nobound	870	all	10_10	1	weight	5000	5000	all	4_4	303	goedkoop
goedkoop.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	0.07624005086630091	0.18043829206042633	NA	NA	BOW	nobound	870	all	10_10	1	weight	FOC	500	nav	4_4	303	goedkoop
