pmi10	raw_co10_x	pmi4	raw_co10_y	raw_freq	cw
-0.5426776	3	-0.044058558	2.0	10068	49/num
1.5778592	1	2.4850104	1.0	401	490/num
1.8535088	1			305	496/num
1.9226923	1			286	4D/noun
4.364593	1			25	5,02/num
7.5571246	2			2	5,320/num
-0.60473555	1			3559	5,5/num
2.4003708	1			176	5.400/num
2.9350975	1			103	5.45/noun
5.9476867	1			5	5.999/num
7.5571246	1			1	5/5/2001/num
-0.4493568	6	-0.6472026	2.0	18524	5/name
-0.33470815	7			19088	5/noun
-1.0089177	15	-1.4230543	4.0	80145	5/num
3.0342498	1			93	50+/num
1.0777705	2	1.2858423	1.0	1341	50-jarige/adj
-1.4709442	1			8497	50.000/num
0.4139603	38	0.45510197	16.0	48857	50/num
-0.5923904	1			3521	500.000/num
0.67967397	1			988	500/name
-0.63898367	6	-0.4262989	3.0	22123	500/num
-0.060573466	2			4147	5000/num
1.8205523	1	2.7313693	1.0	314	501/num
7.5571246	1	8.473971	1.0	1	50CM4/noun
3.636142	1			51	50_plus/noun
0.57467943	1			1114	51-jarige/adj
0.4467296	8	-0.7280844	1.0	9971	51/num
-1.1043983	2			11745	52/num
1.1047603	1	2.0095782	1.0	645	520/num
6.941939	3	7.7808247	3.0	6	520i/name
4.320409	2	5.2352934	2.0	51	525/name
2.109095	2	3.0130575	2.0	474	525/num
6.8639774	2			4	525d/name
7.5571246	1	8.473971	1.0	1	528i/name
